Recording,Participant,Timeline,TOI,Interval,Media,SV_rest,SV_Text,AOI,AOI_rest,AOI_sentence,Duration_of_interval,Start_of_interval,Last_key_press,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_to_first_mouse_click_and_release,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade,Character_index,Word_index,Sentence_index,AOI_string,Text_unit_type,Number_of_units,First-pass_first_fixation_duration,First-pass_duration,Selective_regression-path_duration,First-pass_regression,Total_duration_of_fixations.1,Regression-path_duration,Re-reading_duration
Recording1,Kaidhil,Version1,TOI_Text2,1,文章29_2,,SV_Text_画面2,私達のほとんどにとっては、ことばというものは幼少時にいつのまにか「わかる」ようになっていたものであり、ことばを理解した瞬間の記憶はない。,,Tag11,83318,611125,,22949,403.0,68.0,1282.0,57,58828.0,118.0,"しかしながら、実際に私達はどうやって他人のことばを理解し、自分のことばを他人に理解してもらっているのだろうか。,ら","しかしながら、実際に私達はどうやって他人のことばを理解し、自分のことばを他人に理解してもらっているのだろうか。,ら",2.46327,22949,403.0,68.0,1282.0,57,58828.0,118.0,2.46327,24004,12002.0,1037.0,22967.0,2,58828.0,22967.0,24098,12049.0,1057.0,23041.0,2,58755.0,23041.0,0,,,0,,,52,58755.0,81796.0,398.88,46.95,,,6,私達のほとんどにとっては、ことばというものは幼少時にいつのまにか「わかる」ようになっていたものであり、ことばを理解した瞬間の記憶はない。,Sentence,1.0,118.0,21946.0,22949.0,1.0,22949.0,23357.0,1412.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章29_3,,SV_Text_画面3,すなわち、ことばがなぜわかるか、ことばがなぜ通じるかということは、身体感覚としては本来非常に理解しにくいものなのであろう。,,Tag12,73978,694443,,12058,389.0,95.0,1503.0,31,193.0,108.0,"しかしながら、最近の学界の例に違わず、それぞれの分野がそれぞれの分野の枠内から回答を出す傾向が否めず、同じ問いを扱っていながらもすぐ隣の分野ではどのような答えを出しているのかを知らないまま、それぞれの研究が進んでしまっている様相も見受けられる。,扱","しかしながら、最近の学界の例に違わず、それぞれの分野がそれぞれの分野の枠内から回答を出す傾向が否めず、同じ問いを扱っていながらもすぐ隣の分野ではどのような答えを出しているのかを知らないまま、それぞれの研究が進んでしまっている様相も見受けられる。,扱",2.60922,12058,389.0,95.0,1503.0,31,193.0,108.0,2.60922,12468,12468.0,12468.0,12468.0,1,193.0,12468.0,12527,12527.0,12527.0,12527.0,1,135.0,12527.0,0,,,0,,,30,135.0,12662.0,362.43,320.55,,,1,すなわち、ことばがなぜわかるか、ことばがなぜ通じるかということは、身体感覚としては本来非常に理解しにくいものなのであろう。,Sentence,1.0,0.0,0.0,0.0,,12058.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章29_3,,SV_Text_画面3,それでも人間は音からこの問いへの答えを探し続けてきた。,,Tag13,73978,694443,,5252,375.0,122.0,972.0,14,12721.0,124.0,"しかしながら、最近の学界の例に違わず、それぞれの分野がそれぞれの分野の枠内から回答を出す傾向が否めず、同じ問いを扱っていながらもすぐ隣の分野ではどのような答えを出しているのかを知らないまま、それぞれの研究が進んでしまっている様相も見受けられる。,扱","しかしながら、最近の学界の例に違わず、それぞれの分野がそれぞれの分野の枠内から回答を出す傾向が否めず、同じ問いを扱っていながらもすぐ隣の分野ではどのような答えを出しているのかを知らないまま、それぞれの研究が進んでしまっている様相も見受けられる。,扱",2.47197,5252,375.0,122.0,972.0,14,12721.0,124.0,2.47197,5426,5426.0,5426.0,5426.0,1,12721.0,5426.0,5485,5485.0,5485.0,5485.0,1,12662.0,5485.0,0,,,0,,,12,12662.0,18147.0,320.55,321.67,,,2,それでも人間は音からこの問いへの答えを探し続けてきた。,Sentence,1.0,0.0,0.0,0.0,,5252.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章29_3,,SV_Text_画面3,古いところでは修辞学や哲学の分野で、比較的新しいところでは言語学の分野で、そして最近ではコミュニケーション学や情報処理学の分野で、「なぜことばは通じるのか」という問いに対する様々な側面からの回答が試みられてきた。,,Tag14,73978,694443,,25485,447.0,75.0,1577.0,57,18225.0,82.0,"しかしながら、最近の学界の例に違わず、それぞれの分野がそれぞれの分野の枠内から回答を出す傾向が否めず、同じ問いを扱っていながらもすぐ隣の分野ではどのような答えを出しているのかを知らないまま、それぞれの研究が進んでしまっている様相も見受けられる。,扱","しかしながら、最近の学界の例に違わず、それぞれの分野がそれぞれの分野の枠内から回答を出す傾向が否めず、同じ問いを扱っていながらもすぐ隣の分野ではどのような答えを出しているのかを知らないまま、それぞれの研究が進んでしまっている様相も見受けられる。,扱",2.54076,25485,447.0,75.0,1577.0,57,18225.0,82.0,2.54076,26617,26617.0,26617.0,26617.0,1,18225.0,26617.0,26695,26695.0,26695.0,26695.0,1,18147.0,26695.0,0,,,0,,,53,18147.0,44841.0,321.67,346.44,,,3,古いところでは修辞学や哲学の分野で、比較的新しいところでは言語学の分野で、そして最近ではコミュニケーション学や情報処理学の分野で、「なぜことばは通じるのか」という問いに対する様々な側面からの回答が試みられてきた。,Sentence,2.0,0.0,0.0,0.0,,25485.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章29_3,,SV_Text_画面3,しかしながら、最近の学界の例に違わず、それぞれの分野がそれぞれの分野の枠内から回答を出す傾向が否めず、同じ問いを扱っていながらもすぐ隣の分野ではどのような答えを出しているのかを知らないまま、それぞれの研究が進んでしまっている様相も見受けられる。,,Tag15,73978,694443,,26781,412.0,93.0,961.0,65,0.0,135.0,"しかしながら、最近の学界の例に違わず、それぞれの分野がそれぞれの分野の枠内から回答を出す傾向が否めず、同じ問いを扱っていながらもすぐ隣の分野ではどのような答えを出しているのかを知らないまま、それぞれの研究が進んでしまっている様相も見受けられる。,扱","しかしながら、最近の学界の例に違わず、それぞれの分野がそれぞれの分野の枠内から回答を出す傾向が否めず、同じ問いを扱っていながらもすぐ隣の分野ではどのような答えを出しているのかを知らないまま、それぞれの研究が進んでしまっている様相も見受けられる。,扱",2.49351,26452,420.0,93.0,961.0,63,44933.0,121.0,2.49288,27736,5547.0,135.0,14310.0,5,0.0,135.0,27981,5596.0,135.0,14330.0,5,0.0,135.0,0,,,0,,,56,44841.0,135.0,346.44,362.43,,,4,しかしながら、最近の学界の例に違わず、それぞれの分野がそれぞれの分野の枠内から回答を出す傾向が否めず、同じ問いを扱っていながらもすぐ隣の分野ではどのような答えを出しているのかを知らないまま、それぞれの研究が進んでしまっている様相も見受けられる。,Sentence,2.0,135.0,135.0,26781.0,1.0,26781.0,69577.0,69442.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,私,,,56478,554647,,0,,,,0,,,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,1.0,1.0,1,私,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,達,,,56478,554647,,732,366.0,336.0,397.0,2,415.0,397.0,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",2.3408,732,366.0,336.0,397.0,2,415.0,397.0,2.3408,732,366.0,336.0,397.0,2,415.0,397.0,798,399.0,356.0,442.0,2,369.0,442.0,0,,,0,,,0,369.0,811.0,114.6,31.19,2.0,1.0,1,達,Character,,0.0,0.0,0.0,,732.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,は,,,56478,554647,,0,,,,0,,,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,3.0,1.0,1,は,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,毎,,,56478,554647,,487,487.0,487.0,487.0,1,814.0,487.0,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",2.12146,487,487.0,487.0,487.0,1,814.0,487.0,2.12146,487,487.0,487.0,487.0,1,814.0,487.0,489,489.0,489.0,489.0,1,811.0,489.0,0,,,0,,,0,811.0,1300.0,31.19,37.4,4.0,1.0,1,毎,Character,,0.0,0.0,0.0,,487.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,日,,,56478,554647,,0,,,,0,,,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,5.0,1.0,1,日,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,の,,,56478,554647,,188,188.0,188.0,188.0,1,1306.0,188.0,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",2.21282,188,188.0,188.0,188.0,1,1306.0,188.0,2.21282,188,188.0,188.0,188.0,1,1306.0,188.0,194,194.0,194.0,194.0,1,1300.0,194.0,0,,,0,,,0,1300.0,1495.0,37.4,47.59,6.0,1.0,1,の,Character,,0.0,0.0,0.0,,188.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,生,,,56478,554647,,528,528.0,528.0,528.0,1,55950.0,528.0,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",2.3581,0,,,,0,,,,528,528.0,528.0,528.0,1,55950.0,528.0,551,551.0,551.0,551.0,1,55927.0,551.0,0,,,0,,,0,55927.0,,88.4,,7.0,1.0,1,生,Character,,0.0,0.0,0.0,,528.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,活,,,56478,554647,,362,181.0,174.0,188.0,2,1509.0,188.0,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",2.32816,362,181.0,174.0,188.0,2,1509.0,188.0,2.32816,494,494.0,494.0,494.0,1,1509.0,494.0,508,508.0,508.0,508.0,1,1495.0,508.0,0,,,0,,,0,1495.0,2003.0,47.59,49.71,8.0,1.0,1,活,Character,,0.0,0.0,0.0,,362.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,の,,,56478,554647,,0,,,,0,,,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,9.0,1.0,1,の,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,中,,,56478,554647,,0,,,,0,,,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,10.0,1.0,1,中,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,で,,,56478,554647,,391,391.0,391.0,391.0,1,2019.0,391.0,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",2.38953,391,391.0,391.0,391.0,1,2019.0,391.0,2.38953,391,391.0,391.0,391.0,1,2019.0,391.0,407,407.0,407.0,407.0,1,2003.0,407.0,0,,,0,,,0,2003.0,2410.0,49.71,40.33,11.0,1.0,1,で,Character,,0.0,0.0,0.0,,391.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,こ,,,56478,554647,,0,,,,0,,,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,12.0,1.0,1,こ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,と,,,56478,554647,,851,425.0,203.0,647.0,2,2422.0,203.0,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",2.51694,851,425.0,203.0,647.0,2,2422.0,203.0,2.51694,851,425.0,203.0,647.0,2,2422.0,203.0,871,435.0,216.0,655.0,2,2410.0,216.0,0,,,0,,,0,2410.0,2625.0,40.33,36.27,13.0,1.0,1,と,Character,,0.0,0.0,0.0,,851.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,ば,,,56478,554647,,0,,,,0,,,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,14.0,1.0,1,ば,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,を,,,56478,554647,,1027,514.0,321.0,707.0,2,2635.0,321.0,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",2.60975,1027,514.0,321.0,707.0,2,2635.0,321.0,2.60975,1027,514.0,321.0,707.0,2,2635.0,321.0,1039,520.0,330.0,709.0,2,2625.0,330.0,0,,,0,,,0,2625.0,4348.0,36.27,31.55,15.0,1.0,1,を,Character,,0.0,0.0,0.0,,1027.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,使,,,56478,554647,,0,,,,0,,,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,16.0,1.0,1,使,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,わ,,,56478,554647,,152,152.0,152.0,152.0,1,4350.0,152.0,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",2.50453,152,152.0,152.0,152.0,1,4350.0,152.0,2.50453,152,152.0,152.0,152.0,1,4350.0,152.0,153,153.0,153.0,153.0,1,4348.0,153.0,0,,,0,,,0,4348.0,4501.0,31.55,38.88,17.0,1.0,1,わ,Character,,0.0,0.0,0.0,,152.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,な,,,56478,554647,,0,,,,0,,,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,18.0,1.0,1,な,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,い,,,56478,554647,,180,180.0,180.0,180.0,1,4509.0,180.0,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",2.47132,180,180.0,180.0,180.0,1,4509.0,180.0,2.47132,180,180.0,180.0,180.0,1,4509.0,180.0,187,187.0,187.0,187.0,1,4501.0,187.0,0,,,0,,,0,4501.0,4689.0,38.88,50.19,19.0,1.0,1,い,Character,,0.0,0.0,0.0,,180.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,日,,,56478,554647,,0,,,,0,,,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,20.0,1.0,1,日,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,は,,,56478,554647,,0,,,,0,,,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,21.0,1.0,1,は,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章29_1,,SV_Text_画面1,な,,,56478,554647,,778,778.0,778.0,778.0,1,4706.0,778.0,"私達は毎日の生活の中でことばを使わない日はない。,生","私達は毎日の生活の中でことばを使わない日はない。,生",2.52794,778,778.0,778.0,778.0,1,4706.0,778.0,2.52794,778,778.0,778.0,778.0,1,4706.0,778.0,796,796.0,796.0,796.0,1,4689.0,796.0,0,,,0,,,0,4689.0,5485.0,50.19,290.84,22.0,1.0,1,な,Character,,0.0,0.0,0.0,,778.0,0.0,0.0
