Recording,Participant,Timeline,TOI,Interval,Media,SV_rest,SV_Text,AOI,AOI_rest,AOI_sentence,Duration_of_interval,Start_of_interval,Last_key_press,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_to_first_mouse_click_and_release,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade,Character_index,Word_index,Sentence_index,AOI_string,Text_unit_type,Number_of_units,First-pass_first_fixation_duration,First-pass_duration,Selective_regression-path_duration,First-pass_regression,Total_duration_of_fixations.1,Regression-path_duration,Re-reading_duration
Recording1,Kaidhil,Version1,TOI_Text2,1,文章43_2,,SV_Text_画面2,その原因は時代遅れの男性性なのである。,,Tag11,61357,568100,,3074,342.0,80.0,908.0,9,255.0,88.0,"思いやりの心さえある。,い",,2.8971,3074,342.0,80.0,908.0,9,255.0,88.0,2.8971,3573,715.0,88.0,1633.0,5,255.0,88.0,3667,733.0,92.0,1653.0,5,252.0,92.0,0,,,0,,,2,34035.0,34787.0,54.17,48.34,,,5,その原因は時代遅れの男性性なのである。,Sentence,1.0,88.0,88.0,3074.0,1.0,3074.0,34968.0,34880.0
Recording1,Kaidhil,Version1,TOI_Text2,1,文章43_2,,SV_Text_画面2,頑なに張り付いた「男らしさ」というステッカーを知の爪で剥がそう。,,Tag12,61357,568100,,8371,598.0,197.0,1460.0,14,42398.0,708.0,"思いやりの心さえある。,い",,2.85894,8371,598.0,197.0,1460.0,14,42398.0,708.0,2.85894,8532,2133.0,792.0,4772.0,4,42398.0,4772.0,8577,2144.0,803.0,4789.0,4,42381.0,4789.0,0,,,0,,,9,42381.0,47170.0,52.08,56.69,,,6,頑なに張り付いた「男らしさ」というステッカーを知の爪で剥がそう。,Sentence,1.0,708.0,4624.0,4624.0,0.0,8371.0,4624.0,0.0
Recording1,Kaidhil,Version1,TOI_Text2,1,文章43_2,,SV_Text_画面2,ステッカーの下にいる男性は無防備で傷つきやすい。,,Tag13,61357,568100,,6044,302.0,129.0,501.0,20,47675.0,501.0,"思いやりの心さえある。,い",,2.80341,6044,302.0,129.0,501.0,20,47675.0,501.0,2.80341,6445,1611.0,211.0,3509.0,4,47675.0,501.0,6514,1629.0,222.0,3557.0,4,47674.0,502.0,0,,,0,,,14,47674.0,48176.0,31.99,58.9,,,7,ステッカーの下にいる男性は無防備で傷つきやすい。,Sentence,1.0,501.0,501.0,6044.0,1.0,6044.0,9791.0,9290.0
Recording1,Kaidhil,Version1,TOI_Text2,1,文章43_2,,SV_Text_画面2,思いやりの心さえある。,,Tag14,61357,568100,,103,103.0,103.0,103.0,1,59262.0,103.0,"思いやりの心さえある。,い",,2.95938,103,103.0,103.0,103.0,1,59262.0,103.0,2.95938,103,103.0,103.0,103.0,1,59262.0,103.0,103,103.0,103.0,103.0,1,59262.0,103.0,0,,,0,,,0,,,,,,,8,思いやりの心さえある。,Sentence,1.0,103.0,103.0,103.0,,103.0,103.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章4._3,,SV_Text_画面3,男性性は性役割の変化といった汚染物質による脅威のせいで常に「危機にある」というのはニュースのクリシェだ。,,Tag15,88214,629457,,0,,,,0,,,"男らしさが生む問題を人に押しつける鼻息の荒い男の場合では？。,男",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,,,1,男性性は性役割の変化といった汚染物質による脅威のせいで常に「危機にある」というのはニュースのクリシェだ。,Sentence,1.0,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章4._3,,SV_Text_画面3,私は、男性性は多くの点で社会に有害だと考えているので、男性性が「危機にある」なんてセリフは、公民権運動の時代のアメリカではレイシズムが「危機にあった」と言っているようなものだ。,,Tag16,88214,629457,,10420,260.0,63.0,1132.0,40,408.0,178.0,"男らしさが生む問題を人に押しつける鼻息の荒い男の場合では？。,男",,2.84332,10420,260.0,63.0,1132.0,40,408.0,178.0,2.84332,11993,2998.0,97.0,8532.0,4,408.0,8532.0,12029,3007.0,109.0,8554.0,4,386.0,8554.0,0,,,0,,,21,386.0,13276.0,77.24,44.62,,,2,私は、男性性は多くの点で社会に有害だと考えているので、男性性が「危機にある」なんてセリフは、公民権運動の時代のアメリカではレイシズムが「危機にあった」と言っているようなものだ。,Sentence,1.0,178.0,7082.0,7082.0,0.0,10420.0,7082.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章4._3,,SV_Text_画面3,男性性は変わらなくてはいけない。,,Tag17,88214,629457,,5445,340.0,67.0,1713.0,16,9213.0,91.0,"男らしさが生む問題を人に押しつける鼻息の荒い男の場合では？。,男",,2.87531,5445,340.0,67.0,1713.0,16,9213.0,91.0,2.87531,5823,1456.0,77.0,5292.0,4,9213.0,277.0,5846,1461.0,77.0,5312.0,4,9212.0,278.0,0,,,0,,,8,25042.0,9491.0,59.66,30.21,,,3,男性性は変わらなくてはいけない。,Sentence,1.0,91.0,259.0,5445.0,1.0,5445.0,8783.0,8524.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章4._3,,SV_Text_画面3,変わりたくないという人がいるとすれば、申し分ない仕事と申し分ない家庭のある、ミドルクラスの白人男性である。,,Tag18,88214,629457,,6380,245.0,64.0,923.0,26,35191.0,97.0,"男らしさが生む問題を人に押しつける鼻息の荒い男の場合では？。,男",,2.85943,6380,245.0,64.0,923.0,26,35191.0,97.0,2.85943,7222,1444.0,296.0,3136.0,5,35191.0,2127.0,7368,1474.0,342.0,3154.0,5,35130.0,2188.0,0,,,0,,,13,35130.0,37318.0,360.53,281.34,,,4,変わりたくないという人がいるとすれば、申し分ない仕事と申し分ない家庭のある、ミドルクラスの白人男性である。,Sentence,1.0,97.0,4912.0,4912.0,0.0,6380.0,4912.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章4._3,,SV_Text_画面3,現状の男性性は彼らに都合がいいのだ。,,Tag19,88214,629457,,2839,473.0,83.0,1941.0,6,45565.0,83.0,"男らしさが生む問題を人に押しつける鼻息の荒い男の場合では？。,男",,2.91376,2839,473.0,83.0,1941.0,6,45565.0,83.0,2.91376,3013,1507.0,254.0,2759.0,2,45565.0,2759.0,3050,1525.0,275.0,2775.0,2,45549.0,2775.0,0,,,0,,,2,45549.0,48324.0,60.82,58.89,,,5,現状の男性性は彼らに都合がいいのだ。,Sentence,1.0,83.0,2585.0,2839.0,1.0,2839.0,4307.0,1722.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章4._3,,SV_Text_画面3,では、貧困や機能不全家族から抜け出すには犯罪者になるしかないうえにそれを男らしいと思っている十代にとっては？。,,Tag20,88214,629457,,2139,357.0,103.0,1077.0,6,54881.0,103.0,"男らしさが生む問題を人に押しつける鼻息の荒い男の場合では？。,男",,2.94219,2139,357.0,103.0,1077.0,6,54881.0,103.0,2.94219,2217,2217.0,2217.0,2217.0,1,54881.0,2217.0,2271,2271.0,2271.0,2271.0,1,54826.0,2271.0,0,,,0,,,5,,57097.0,,46.67,,,6,では、貧困や機能不全家族から抜け出すには犯罪者になるしかないうえにそれを男らしいと思っている十代にとっては？。,Sentence,1.0,103.0,2139.0,2139.0,0.0,2139.0,2139.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章4._3,,SV_Text_画面3,パートナーも友人もおらず、しまいには自殺を選んでしまう孤独な男性にとっては？。,,Tag21,88214,629457,,3965,396.0,82.0,1619.0,10,57107.0,498.0,"男らしさが生む問題を人に押しつける鼻息の荒い男の場合では？。,男",,2.86198,3965,396.0,82.0,1619.0,10,57107.0,498.0,2.86198,7009,3505.0,1275.0,5734.0,2,57107.0,1275.0,7033,3517.0,1285.0,5748.0,2,57097.0,1285.0,0,,,0,,,2,57097.0,58382.0,46.67,361.51,,,7,パートナーも友人もおらず、しまいには自殺を選んでしまう孤独な男性にとっては？。,Sentence,1.0,498.0,3965.0,3965.0,0.0,3965.0,3965.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章4._3,,SV_Text_画面3,男らしさが生む問題を人に押しつける鼻息の荒い男の場合では？。,,Tag22,88214,629457,,3610,241.0,60.0,1222.0,15,66358.0,64.0,"男らしさが生む問題を人に押しつける鼻息の荒い男の場合では？。,男",,2.84333,3610,241.0,60.0,1222.0,15,66358.0,64.0,2.84333,7522,2507.0,64.0,5332.0,3,66358.0,64.0,7565,2522.0,67.0,5347.0,3,66355.0,67.0,0,,,0,,,3,69345.0,77930.0,58.99,30.26,,,8,男らしさが生む問題を人に押しつける鼻息の荒い男の場合では？。,Sentence,1.0,64.0,3610.0,3610.0,,3610.0,3610.0,0.0
Recording1,Kaidhil,Version1,TOI_Text4,1,文章43_4,,SV_Text_画面4,我々すべての男性は、澄んだ目で自分をよく見つめ、どんな男性ならすべての人のために世界を今より良い場所にできるか考えないといけない。,,Tag23,79972,717671,,0,,,,0,,,"男らしさという悪党がもたらす問題は、今日の世界が直面しているもののなかでも最悪だ。,世","男らしさという悪党がもたらす問題は、今日の世界が直面しているもののなかでも最悪だ。,世",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,,,1,我々すべての男性は、澄んだ目で自分をよく見つめ、どんな男性ならすべての人のために世界を今より良い場所にできるか考えないといけない。,Sentence,1.0,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text4,1,文章43_4,,SV_Text_画面4,男性性や男性について考えるとき、議論はすぐに恐ろしいほどグローバルかつシリアスになる。,,Tag24,79972,717671,,0,,,,0,,,"男らしさという悪党がもたらす問題は、今日の世界が直面しているもののなかでも最悪だ。,世","男らしさという悪党がもたらす問題は、今日の世界が直面しているもののなかでも最悪だ。,世",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,,,2,男性性や男性について考えるとき、議論はすぐに恐ろしいほどグローバルかつシリアスになる。,Sentence,1.0,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text4,1,文章43_4,,SV_Text_画面4,ヒップスターのファッションや「誰が皿洗いをするか」といった話は、レイプや戦争やテロや宗教弾圧や侵略的資本主義がテーマの議論にぐるぐる突入していく。,,Tag25,79972,717671,,8876,277.0,63.0,1072.0,32,346.0,114.0,"男らしさという悪党がもたらす問題は、今日の世界が直面しているもののなかでも最悪だ。,世","男らしさという悪党がもたらす問題は、今日の世界が直面しているもののなかでも最悪だ。,世",2.938,8876,277.0,63.0,1072.0,32,346.0,114.0,2.938,10206,2551.0,114.0,5111.0,4,346.0,114.0,10244,2561.0,142.0,5118.0,4,318.0,142.0,0,,,0,,,16,318.0,461.0,175.04,71.43,,,3,ヒップスターのファッションや「誰が皿洗いをするか」といった話は、レイプや戦争やテロや宗教弾圧や侵略的資本主義がテーマの議論にぐるぐる突入していく。,Sentence,1.0,0.0,0.0,0.0,,8876.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text4,1,文章43_4,,SV_Text_画面4,夜のニュースをテレビで見て思うのは、世界のあらゆる問題は結局のところ、Y染色体をもった人々の振る舞いが原因なのだということだ。,,Tag26,79972,717671,,9602,209.0,63.0,745.0,46,238.0,80.0,"男らしさという悪党がもたらす問題は、今日の世界が直面しているもののなかでも最悪だ。,世","男らしさという悪党がもたらす問題は、今日の世界が直面しているもののなかでも最悪だ。,世",2.90651,9602,209.0,63.0,745.0,46,238.0,80.0,2.90651,12853,1607.0,80.0,8325.0,8,238.0,80.0,12975,1622.0,82.0,8395.0,8,236.0,82.0,0,,,0,,,17,461.0,318.0,71.43,175.04,,,4,夜のニュースをテレビで見て思うのは、世界のあらゆる問題は結局のところ、Y染色体をもった人々の振る舞いが原因なのだということだ。,Sentence,1.0,80.0,80.0,8093.0,1.0,9602.0,16969.0,16889.0
Recording1,Kaidhil,Version1,TOI_Text4,1,文章43_4,,SV_Text_画面4,男性とは権力や金や銃や犯罪歴のある人間のことらしい。,,Tag27,79972,717671,,9930,276.0,64.0,747.0,36,27656.0,225.0,"男らしさという悪党がもたらす問題は、今日の世界が直面しているもののなかでも最悪だ。,世","男らしさという悪党がもたらす問題は、今日の世界が直面しているもののなかでも最悪だ。,世",2.90304,9930,276.0,64.0,747.0,36,27656.0,225.0,2.90304,11424,1632.0,130.0,4172.0,7,27656.0,4172.0,11484,1641.0,144.0,4191.0,7,27638.0,4191.0,0,,,0,,,19,27638.0,47400.0,75.42,103.16,,,5,男性とは権力や金や銃や犯罪歴のある人間のことらしい。,Sentence,1.0,225.0,3827.0,3827.0,0.0,9930.0,3827.0,0.0
Recording1,Kaidhil,Version1,TOI_Text4,1,文章43_4,,SV_Text_画面4,男らしさという悪党がもたらす問題は、今日の世界が直面しているもののなかでも最悪だ。,,Tag28,79972,717671,,6166,257.0,66.0,1079.0,24,39528.0,107.0,"男らしさという悪党がもたらす問題は、今日の世界が直面しているもののなかでも最悪だ。,世","男らしさという悪党がもたらす問題は、今日の世界が直面しているもののなかでも最悪だ。,世",2.90059,6100,265.0,86.0,1079.0,23,39528.0,107.0,2.89868,13172,2195.0,203.0,6424.0,6,39528.0,3051.0,13382,2230.0,224.0,6482.0,6,39511.0,3067.0,0,,,0,,,8,39511.0,42579.0,55.41,120.16,,,6,男らしさという悪党がもたらす問題は、今日の世界が直面しているもののなかでも最悪だ。,Sentence,1.0,107.0,500.0,5976.0,1.0,6166.0,13587.0,13087.0
Recording1,Kaidhil,Version1,TOI_Text4,1,文章43_4,,SV_Text_画面4,ある種の男らしさは露骨にヒドイ場合、または密かに傲慢である場合は特に自由で平等で寛容な社会にとって害になるのである。,,Tag29,79972,717671,,2611,163.0,63.0,602.0,16,71100.0,63.0,"男らしさという悪党がもたらす問題は、今日の世界が直面しているもののなかでも最悪だ。,世","男らしさという悪党がもたらす問題は、今日の世界が直面しているもののなかでも最悪だ。,世",2.93432,2611,163.0,63.0,602.0,16,71100.0,63.0,2.93432,4493,1498.0,63.0,4148.0,3,71100.0,63.0,4497,1499.0,63.0,4149.0,3,71099.0,63.0,0,,,0,,,3,,,,,,,7,ある種の男らしさは露骨にヒドイ場合、または密かに傲慢である場合は特に自由で平等で寛容な社会にとって害になるのである。,Sentence,1.0,63.0,2611.0,2611.0,1.0,2611.0,2801.0,190.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章43_1,,SV_Text_画面1,男,,,101567,466533,,0,,,,0,,,"男性性について調べ、考えることは、豊かで平和で教育が行き届いた社会の余暇という、贅沢な案件に思えるかもしれない。,と",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,1.0,1.0,1,男,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章43_1,,SV_Text_画面1,ら,,,101567,466533,,0,,,,0,,,"男性性について調べ、考えることは、豊かで平和で教育が行き届いた社会の余暇という、贅沢な案件に思えるかもしれない。,と",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,2.0,1.0,1,ら,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章43_1,,SV_Text_画面1,し,,,101567,466533,,148,148.0,148.0,148.0,1,1179.0,148.0,"男性性について調べ、考えることは、豊かで平和で教育が行き届いた社会の余暇という、贅沢な案件に思えるかもしれない。,と",,2.44777,148,148.0,148.0,148.0,1,1179.0,148.0,2.44777,148,148.0,148.0,148.0,1,1179.0,148.0,160,160.0,160.0,160.0,1,1167.0,160.0,0,,,0,,,0,,,,,3.0,1.0,1,し,Character,,0.0,0.0,0.0,,148.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章43_1,,SV_Text_画面1,さ,,,101567,466533,,0,,,,0,,,"男性性について調べ、考えることは、豊かで平和で教育が行き届いた社会の余暇という、贅沢な案件に思えるかもしれない。,と",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,4.0,1.0,1,さ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章43_1,,SV_Text_画面1,に,,,101567,466533,,484,242.0,87.0,397.0,2,527.0,87.0,"男性性について調べ、考えることは、豊かで平和で教育が行き届いた社会の余暇という、贅沢な案件に思えるかもしれない。,と",,2.56453,484,242.0,87.0,397.0,2,527.0,87.0,2.56453,484,242.0,87.0,397.0,2,527.0,87.0,519,260.0,121.0,398.0,2,493.0,121.0,0,,,0,,,0,493.0,614.0,112.22,63.37,5.0,1.0,1,に,Character,,0.0,0.0,0.0,,484.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章43_1,,SV_Text_画面1,疑,,,101567,466533,,0,,,,0,,,"男性性について調べ、考えることは、豊かで平和で教育が行き届いた社会の余暇という、贅沢な案件に思えるかもしれない。,と",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,6.0,1.0,1,疑,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章43_1,,SV_Text_画面1,問,,,101567,466533,,73,73.0,73.0,73.0,1,1773.0,73.0,"男性性について調べ、考えることは、豊かで平和で教育が行き届いた社会の余暇という、贅沢な案件に思えるかもしれない。,と",,2.67377,73,73.0,73.0,73.0,1,1773.0,73.0,2.67377,73,73.0,73.0,73.0,1,1773.0,73.0,84,84.0,84.0,84.0,1,1762.0,84.0,0,,,0,,,0,1762.0,1846.0,49.91,34.64,7.0,1.0,1,問,Character,,0.0,0.0,0.0,,73.0,0.0,0.0
