Recording,Participant,Timeline,TOI,Interval,Media,SV_rest,SV_Text,AOI,AOI_rest,AOI_sentence,Duration_of_interval,Start_of_interval,Last_key_press,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_to_first_mouse_click_and_release,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade,Character_index,Word_index,Sentence_index,AOI_string,Text_unit_type,Number_of_units,First-pass_first_fixation_duration,First-pass_duration,Selective_regression-path_duration,First-pass_regression,Total_duration_of_fixations.1,Regression-path_duration,Re-reading_duration
Recording1,Kaidhil,Version1,TOI_Text2,1,文章42_2,,SV_Text_画面2,キリスト教の三位一体の教義においては父と子と聖霊が一体であるとされるが、その考え方に多神教的な神観を見出すことができる。,,,84168,572482,,1371,457.0,249.0,845.0,3,73200.0,845.0,"砂漠の一神教の典型とされるのはイスラム教だが、それは砂漠のなかのオアシスにある都市に生まれた宗教であって、単純に砂漠の宗教とは言えず、むしろ「商売人の宗教」としてとらえるべきだという見解もある。,ま","砂漠の一神教の典型とされるのはイスラム教だが、それは砂漠のなかのオアシスにある都市に生まれた宗教であって、単純に砂漠の宗教とは言えず、むしろ「商売人の宗教」としてとらえるべきだという見解もある。,ま",2.66111,1371,457.0,249.0,845.0,3,73200.0,845.0,2.66111,1372,686.0,249.0,1123.0,2,73200.0,1123.0,1408,704.0,269.0,1139.0,2,73185.0,1139.0,0,,,0,,,1,73185.0,74324.0,49.54,35.17,,,5,キリスト教の三位一体の教義においては父と子と聖霊が一体であるとされるが、その考え方に多神教的な神観を見出すことができる。,Sentence,1.0,845.0,1122.0,1371.0,1.0,1371.0,8135.0,7013.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章42_3,,SV_Text_画面3,実際キリスト教では、時代を経るにつれて聖母マリアに対する信仰が高まりを見せ、父なる神やイエス・キリスト以上に信者たちの信仰を集めてきた。,,,57993,656650,,18306,416.0,118.0,1323.0,44,207.0,118.0,"この聖者に対する信仰は、日本の八百万の神に対する信仰にかなり似ている。,信","この聖者に対する信仰は、日本の八百万の神に対する信仰にかなり似ている。,信",2.8138,18306,416.0,118.0,1323.0,44,207.0,118.0,2.8138,19269,19269.0,19269.0,19269.0,1,207.0,19269.0,19326,19326.0,19326.0,19326.0,1,150.0,19326.0,0,,,0,,,40,150.0,19476.0,317.86,361.56,,,1,実際キリスト教では、時代を経るにつれて聖母マリアに対する信仰が高まりを見せ、父なる神やイエス・キリスト以上に信者たちの信仰を集めてきた。,Sentence,1.0,0.0,0.0,0.0,,18306.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章42_3,,SV_Text_画面3,私たちにはあまりなじみがないが、神学の世界においてもマリアの重要性は増してきている。,,,57993,656650,,8995,321.0,74.0,940.0,28,19542.0,117.0,"この聖者に対する信仰は、日本の八百万の神に対する信仰にかなり似ている。,信","この聖者に対する信仰は、日本の八百万の神に対する信仰にかなり似ている。,信",2.66681,8995,321.0,74.0,940.0,28,19542.0,117.0,2.66681,9409,4705.0,1449.0,7960.0,2,19542.0,7960.0,9493,4747.0,1468.0,8026.0,2,19476.0,8026.0,0,,,0,,,24,19476.0,27502.0,361.56,125.41,,,2,私たちにはあまりなじみがないが、神学の世界においてもマリアの重要性は増してきている。,Sentence,1.0,0.0,0.0,0.0,,8995.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章42_3,,SV_Text_画面3,さらに、聖人、聖者の信仰もしだいに盛んになってきた。,,,57993,656650,,6786,377.0,150.0,1001.0,18,0.0,150.0,"この聖者に対する信仰は、日本の八百万の神に対する信仰にかなり似ている。,信","この聖者に対する信仰は、日本の八百万の神に対する信仰にかなり似ている。,信",2.61322,6636,390.0,153.0,1001.0,17,27657.0,153.0,2.6122,7082,1416.0,150.0,3571.0,5,0.0,150.0,7126,1425.0,150.0,3586.0,5,0.0,150.0,0,,,0,,,12,27642.0,150.0,55.18,317.86,,,3,さらに、聖人、聖者の信仰もしだいに盛んになってきた。,Sentence,1.0,150.0,150.0,5408.0,1.0,6786.0,30920.0,30770.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章42_3,,SV_Text_画面3,信仰を守って殉教した人間が病気の治癒などの奇跡を引き起こすことで聖者（最初は福者）に列せられ、庶民の強い信仰を集めることになった。,,,57993,656650,,9936,382.0,64.0,737.0,26,32798.0,64.0,"この聖者に対する信仰は、日本の八百万の神に対する信仰にかなり似ている。,信","この聖者に対する信仰は、日本の八百万の神に対する信仰にかなり似ている。,信",2.56026,9936,382.0,64.0,737.0,26,32798.0,64.0,2.56026,10273,1712.0,407.0,4622.0,6,32798.0,4622.0,10365,1727.0,418.0,4633.0,6,32787.0,4633.0,0,,,0,,,18,39252.0,37420.0,85.23,53.96,,,4,信仰を守って殉教した人間が病気の治癒などの奇跡を引き起こすことで聖者（最初は福者）に列せられ、庶民の強い信仰を集めることになった。,Sentence,1.0,64.0,4492.0,6187.0,1.0,9936.0,9353.0,4861.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章42_3,,SV_Text_画面3,この聖者に対する信仰は、日本の八百万の神に対する信仰にかなり似ている。,,,57993,656650,,5202,578.0,197.0,1240.0,9,47274.0,407.0,"この聖者に対する信仰は、日本の八百万の神に対する信仰にかなり似ている。,信","この聖者に対する信仰は、日本の八百万の神に対する信仰にかなり似ている。,信",2.54942,4524,566.0,197.0,1240.0,8,47274.0,407.0,2.52719,5243,1049.0,621.0,1877.0,5,47274.0,1123.0,5358,1072.0,632.0,1933.0,5,47251.0,1146.0,0,,,0,,,4,47251.0,48397.0,84.1,40.07,,,5,この聖者に対する信仰は、日本の八百万の神に対する信仰にかなり似ている。,Sentence,1.0,407.0,1118.0,4524.0,1.0,5202.0,8273.0,7155.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章42_3,,SV_Text_画面3,ご利益仰である点で共通しているからだ。,,,57993,656650,,1442,240.0,150.0,425.0,6,55811.0,216.0,"この聖者に対する信仰は、日本の八百万の神に対する信仰にかなり似ている。,信","この聖者に対する信仰は、日本の八百万の神に対する信仰にかなり似ている。,信",2.55896,1442,240.0,150.0,425.0,6,55811.0,216.0,2.55896,1491,1491.0,1491.0,1491.0,1,55811.0,1491.0,1497,1497.0,1497.0,1497.0,1,55805.0,1497.0,0,,,0,,,5,55805.0,57301.0,39.84,53.87,,,6,ご利益仰である点で共通しているからだ。,Sentence,1.0,216.0,1442.0,1442.0,1.0,1442.0,2120.0,678.0
Recording1,Kaidhil,Version1,TOI_Text4,1,文章42_4,,SV_Text_画面1,キリスト教以上に唯一絶対の神への信仰を強調するイスラム教においても、やはり聖者信仰が盛んである。,,,64171,714643,,11862,409.0,73.0,1308.0,29,302.0,252.0,"「古事記」や「日本書紀」に示される日本の古代神話では、天地がどのように創造されたかは説明されず、神々が次々と生み出される過程だけが語られている。,。",,2.72679,11862,409.0,73.0,1308.0,29,302.0,252.0,2.72679,12332,3083.0,273.0,10047.0,4,302.0,10047.0,12383,3096.0,282.0,10079.0,4,271.0,10079.0,0,,,0,,,23,271.0,10350.0,116.86,379.24,,,1,キリスト教以上に唯一絶対の神への信仰を強調するイスラム教においても、やはり聖者信仰が盛んである。,Sentence,1.0,0.0,0.0,0.0,,11862.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text4,1,文章42_4,,SV_Text_画面1,神の絶対性が過度に強調されると、人間界との関係は相当に希薄なものとなり、日常的な悩みや苦しみからの救いを神に期待できなくなる。,,,64171,714643,,16559,473.0,61.0,1551.0,35,210.0,61.0,"「古事記」や「日本書紀」に示される日本の古代神話では、天地がどのように創造されたかは説明されず、神々が次々と生み出される過程だけが語られている。,。",,2.60802,16559,473.0,61.0,1551.0,35,210.0,61.0,2.60802,16949,1883.0,61.0,7112.0,9,210.0,61.0,17135,1904.0,112.0,7113.0,9,159.0,112.0,0,,,0,,,26,159.0,271.0,383.03,116.86,,,2,神の絶対性が過度に強調されると、人間界との関係は相当に希薄なものとなり、日常的な悩みや苦しみからの救いを神に期待できなくなる。,Sentence,1.0,0.0,0.0,0.0,,16559.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text4,1,文章42_4,,SV_Text_画面1,そこに、より身近な存在である聖者の役割があり、一神教にも多神教的な側面が見られるのである。,,,64171,714643,,10802,348.0,70.0,1464.0,31,28025.0,80.0,"「古事記」や「日本書紀」に示される日本の古代神話では、天地がどのように創造されたかは説明されず、神々が次々と生み出される過程だけが語られている。,。",,2.66843,10802,348.0,70.0,1464.0,31,28025.0,80.0,2.66843,11337,1890.0,70.0,4102.0,6,28025.0,2779.0,11494,1916.0,86.0,4118.0,6,27950.0,2854.0,0,,,0,,,22,27950.0,30804.0,321.86,49.67,,,3,そこに、より身近な存在である聖者の役割があり、一神教にも多神教的な側面が見られるのである。,Sentence,1.0,0.0,0.0,0.0,,10802.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text4,1,文章42_4,,SV_Text_画面1,逆に多神教においては、神が数多く存在するということが、この世界の成り立ちを説明する原理として活用されるわけではない。,,,64171,714643,,9616,641.0,118.0,1635.0,15,36882.0,1613.0,"「古事記」や「日本書紀」に示される日本の古代神話では、天地がどのように創造されたかは説明されず、神々が次々と生み出される過程だけが語られている。,。",,2.69658,9616,641.0,118.0,1635.0,15,36882.0,1613.0,2.69658,9752,2438.0,1149.0,3759.0,4,36882.0,3759.0,9817,2454.0,1164.0,3777.0,4,36865.0,3777.0,0,,,0,,,11,36865.0,43742.0,69.48,50.94,,,4,逆に多神教においては、神が数多く存在するということが、この世界の成り立ちを説明する原理として活用されるわけではない。,Sentence,1.0,0.0,0.0,0.0,,9616.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text4,1,文章42_4,,SV_Text_画面1,「古事記」や「日本書紀」に示される日本の古代神話では、天地がどのように創造されたかは説明されず、神々が次々と生み出される過程だけが語られている。,,,64171,714643,,9041,393.0,63.0,1383.0,23,0.0,159.0,"「古事記」や「日本書紀」に示される日本の古代神話では、天地がどのように創造されたかは説明されず、神々が次々と生み出される過程だけが語られている。,。",,2.72108,8882,404.0,63.0,1383.0,22,49514.0,1383.0,2.71939,9298,1860.0,159.0,5304.0,5,0.0,159.0,9361,1872.0,159.0,5316.0,5,0.0,159.0,0,,,0,,,18,49494.0,159.0,79.73,383.03,,,5,「古事記」や「日本書紀」に示される日本の古代神話では、天地がどのように創造されたかは説明されず、神々が次々と生み出される過程だけが語られている。,Sentence,1.0,159.0,159.0,9041.0,1.0,9041.0,57879.0,57720.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章42_1,,SV_Text_画面1,日,,,83884,488598,,143,143.0,143.0,143.0,1,282.0,143.0,"さらに、そこには「砂漠の宗教」と「森の宗教」の対立といった風土論が重ね合わされる。,わ",,2.25075,143,143.0,143.0,143.0,1,282.0,143.0,2.25075,143,143.0,143.0,143.0,1,282.0,143.0,187,187.0,187.0,187.0,1,238.0,187.0,0,,,0,,,0,238.0,425.0,207.6,78.15,1.0,1.0,1,日,Character,,0.0,0.0,0.0,,143.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章42_1,,SV_Text_画面1,本,,,83884,488598,,0,,,,0,,,"さらに、そこには「砂漠の宗教」と「森の宗教」の対立といった風土論が重ね合わされる。,わ",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,2.0,1.0,1,本,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章42_1,,SV_Text_画面1,で,,,83884,488598,,0,,,,0,,,"さらに、そこには「砂漠の宗教」と「森の宗教」の対立といった風土論が重ね合わされる。,わ",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,3.0,1.0,1,で,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章42_1,,SV_Text_画面1,は,,,83884,488598,,313,313.0,313.0,313.0,1,446.0,313.0,"さらに、そこには「砂漠の宗教」と「森の宗教」の対立といった風土論が重ね合わされる。,わ",,2.14517,313,313.0,313.0,313.0,1,446.0,313.0,2.14517,313,313.0,313.0,313.0,1,446.0,313.0,335,335.0,335.0,335.0,1,425.0,335.0,0,,,0,,,0,425.0,760.0,78.15,47.55,4.0,1.0,1,は,Character,,0.0,0.0,0.0,,313.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章42_1,,SV_Text_画面1,、,,,83884,488598,,0,,,,0,,,"さらに、そこには「砂漠の宗教」と「森の宗教」の対立といった風土論が重ね合わされる。,わ",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,5.0,1.0,1,、,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章42_1,,SV_Text_画面1,一,,,83884,488598,,233,233.0,233.0,233.0,1,771.0,233.0,"さらに、そこには「砂漠の宗教」と「森の宗教」の対立といった風土論が重ね合わされる。,わ",,2.20858,233,233.0,233.0,233.0,1,771.0,233.0,2.20858,233,233.0,233.0,233.0,1,771.0,233.0,244,244.0,244.0,244.0,1,760.0,244.0,0,,,0,,,0,760.0,1004.0,47.55,42.96,6.0,1.0,1,一,Character,,0.0,0.0,0.0,,233.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章42_1,,SV_Text_画面1,神,,,83884,488598,,0,,,,0,,,"さらに、そこには「砂漠の宗教」と「森の宗教」の対立といった風土論が重ね合わされる。,わ",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,7.0,1.0,1,神,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章42_1,,SV_Text_画面1,教,,,83884,488598,,628,628.0,628.0,628.0,1,1019.0,628.0,"さらに、そこには「砂漠の宗教」と「森の宗教」の対立といった風土論が重ね合わされる。,わ",,2.36376,628,628.0,628.0,628.0,1,1019.0,628.0,2.36376,628,628.0,628.0,628.0,1,1019.0,628.0,643,643.0,643.0,643.0,1,1004.0,643.0,0,,,0,,,0,1004.0,1647.0,42.96,44.39,8.0,1.0,1,教,Character,,0.0,0.0,0.0,,628.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章42_1,,SV_Text_画面1,と,,,83884,488598,,1832,1832.0,1832.0,1832.0,1,1658.0,1832.0,"さらに、そこには「砂漠の宗教」と「森の宗教」の対立といった風土論が重ね合わされる。,わ",,2.60368,1832,1832.0,1832.0,1832.0,1,1658.0,1832.0,2.60368,1832,1832.0,1832.0,1832.0,1,1658.0,1832.0,1843,1843.0,1843.0,1843.0,1,1647.0,1843.0,0,,,0,,,0,1647.0,3491.0,44.39,42.18,9.0,1.0,1,と,Character,,0.0,0.0,0.0,,1832.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章42_1,,SV_Text_画面1,多,,,83884,488598,,412,412.0,412.0,412.0,1,10913.0,412.0,"さらに、そこには「砂漠の宗教」と「森の宗教」の対立といった風土論が重ね合わされる。,わ",,2.68594,412,412.0,412.0,412.0,1,10913.0,412.0,2.68594,412,412.0,412.0,412.0,1,10913.0,412.0,430,430.0,430.0,430.0,1,10895.0,430.0,0,,,0,,,0,10895.0,11325.0,78.57,200.94,10.0,1.0,1,多,Character,,0.0,0.0,0.0,,412.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章42_1,,SV_Text_画面1,神,,,83884,488598,,0,,,,0,,,"さらに、そこには「砂漠の宗教」と「森の宗教」の対立といった風土論が重ね合わされる。,わ",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,11.0,1.0,1,神,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
