Recording,Participant,Timeline,TOI,Interval,Media,SV_rest,SV_Text,AOI,AOI_rest,AOI_sentence,Duration_of_interval,Start_of_interval,Last_key_press,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_to_first_mouse_click_and_release,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade,Character_index,Word_index,Sentence_index,AOI_string,Text_unit_type,Number_of_units,First-pass_first_fixation_duration,First-pass_duration,Selective_regression-path_duration,First-pass_regression,Total_duration_of_fixations.1,Regression-path_duration,Re-reading_duration
Recording2,son,Version1,TOI_Text3,1,文章26_3 (1),,SV_Text_画面3,そうした船隊は、先遣隊の残した海図や航海誌を手がかりに進路をとった。,,Tag16,52932,554727,,3941,207.0,67.0,352.0,19,9434.0,195.0,"しかし、文字は、情報をはるかに容易に、はるかに正確に、はるかに説得力のあるかたちで伝達できるようにした。,に",,2.04971,3941,207.0,67.0,352.0,19,9434.0,195.0,2.04971,4235,706.0,95.0,2266.0,6,9434.0,356.0,4351,725.0,96.0,2279.0,6,9414.0,376.0,0,,,0,,,13,9414.0,9790.0,51.94,56.4,,,3,そうした船隊は、先遣隊の残した海図や航海誌を手がかりに進路をとった。,Sentence,1.0,195.0,2429.0,2429.0,0.0,3941.0,2429.0,0.0
Recording2,son,Version1,TOI_Text3,1,文章26_3 (1),,SV_Text_画面3,遠征隊の記録は、莫大な富や肥沃な土地について語り、さらなる遠征の旅へと人びとをかりたてた。,,Tag17,52932,554727,,8330,252.0,68.0,787.0,33,12567.0,111.0,"しかし、文字は、情報をはるかに容易に、はるかに正確に、はるかに説得力のあるかたちで伝達できるようにした。,に",,2.1209,8153,255.0,68.0,787.0,32,12567.0,111.0,2.12137,9597,1919.0,265.0,4792.0,5,12567.0,1286.0,9754,1951.0,321.0,4798.0,5,12536.0,1317.0,0,,,0,,,25,23017.0,13853.0,411.92,57.99,,,4,遠征隊の記録は、莫大な富や肥沃な土地について語り、さらなる遠征の旅へと人びとをかりたてた。,Sentence,1.0,111.0,1182.0,5222.0,1.0,8330.0,5524.0,4342.0
Recording2,son,Version1,TOI_Text3,1,文章26_3 (1),,SV_Text_画面3,これらの記録は、あとにつづく者に、どのような環境が待ち受けているかを伝えた。,,Tag18,52932,554727,,3571,325.0,73.0,724.0,11,19239.0,262.0,"しかし、文字は、情報をはるかに容易に、はるかに正確に、はるかに説得力のあるかたちで伝達できるようにした。,に",,2.22738,3571,325.0,73.0,724.0,11,19239.0,262.0,2.22738,3777,3777.0,3777.0,3777.0,1,19239.0,3777.0,3839,3839.0,3839.0,3839.0,1,19178.0,3839.0,0,,,0,,,10,19178.0,23017.0,378.25,411.92,,,5,これらの記録は、あとにつづく者に、どのような環境が待ち受けているかを伝えた。,Sentence,1.0,262.0,3571.0,3571.0,1.0,3571.0,10664.0,7093.0
Recording2,son,Version1,TOI_Text3,1,文章26_3 (1),,SV_Text_画面3,征服者が現地に誕生させた帝国の統治は、文字を使っておこなわれた。,,Tag19,52932,554727,,4108,274.0,118.0,468.0,15,34266.0,468.0,"しかし、文字は、情報をはるかに容易に、はるかに正確に、はるかに説得力のあるかたちで伝達できるようにした。,に",,2.16208,3962,283.0,118.0,468.0,14,34266.0,468.0,2.16258,4564,4564.0,4564.0,4564.0,1,34266.0,4564.0,4631,4631.0,4631.0,4631.0,1,34199.0,4631.0,0,,,0,,,13,34199.0,,233.4,,,,6,征服者が現地に誕生させた帝国の統治は、文字を使っておこなわれた。,Sentence,1.0,468.0,4108.0,4108.0,0.0,4108.0,4108.0,0.0
Recording2,son,Version1,TOI_Text3,1,文章26_3 (1),,SV_Text_画面3,もちろん、文字を持たなかった社会でも、さまざまな手段で情報は伝達されていた。,,Tag20,52932,554727,,4756,340.0,76.0,707.0,14,38963.0,326.0,"しかし、文字は、情報をはるかに容易に、はるかに正確に、はるかに説得力のあるかたちで伝達できるようにした。,に",,2.12641,4756,340.0,76.0,707.0,14,38963.0,326.0,2.12641,5237,5237.0,5237.0,5237.0,1,38963.0,5237.0,5297,5297.0,5297.0,5297.0,1,38903.0,5297.0,0,,,0,,,12,,44199.0,,420.27,,,7,もちろん、文字を持たなかった社会でも、さまざまな手段で情報は伝達されていた。,Sentence,1.0,326.0,4756.0,4756.0,0.0,4756.0,4756.0,0.0
Recording2,son,Version1,TOI_Text3,1,文章26_3 (1),,SV_Text_画面3,しかし、文字は、情報をはるかに容易に、はるかに正確に、はるかに説得力のあるかたちで伝達できるようにした。,,Tag21,52932,554727,,7342,245.0,138.0,469.0,30,44260.0,275.0,"しかし、文字は、情報をはるかに容易に、はるかに正確に、はるかに説得力のあるかたちで伝達できるようにした。,に",,2.09006,7342,245.0,138.0,469.0,30,44260.0,275.0,2.09006,8100,4050.0,3766.0,4334.0,2,44260.0,4334.0,8193,4097.0,3798.0,4395.0,2,44199.0,4395.0,0,,,0,,,27,44199.0,52789.0,420.27,478.45,,,8,しかし、文字は、情報をはるかに容易に、はるかに正確に、はるかに説得力のあるかたちで伝達できるようにした。,Sentence,1.0,275.0,7342.0,7342.0,,7342.0,7342.0,0.0
Recording2,son,Version1,TOI_Text1,1,文章26_1 (1),,SV_Text_画面1,十,,,72263,418361,,298,298.0,298.0,298.0,1,766.0,298.0,"彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を","彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を",2.06754,298,298.0,298.0,298.0,1,766.0,298.0,2.06754,298,298.0,298.0,298.0,1,766.0,298.0,315,315.0,315.0,315.0,1,749.0,315.0,0,,,0,,,0,749.0,1064.0,46.59,107.16,1.0,1.0,1,十,Character,,0.0,0.0,0.0,,298.0,0.0,0.0
Recording2,son,Version1,TOI_Text1,1,文章26_1 (1),,SV_Text_画面1,九,,,72263,418361,,905,452.0,321.0,584.0,2,10029.0,321.0,"彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を","彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を",2.23664,905,452.0,321.0,584.0,2,10029.0,321.0,2.23664,905,452.0,321.0,584.0,2,10029.0,321.0,955,478.0,331.0,624.0,2,10019.0,331.0,0,,,0,,,0,10019.0,10349.0,40.49,118.17,2.0,1.0,1,九,Character,,0.0,0.0,0.0,,905.0,0.0,0.0
Recording2,son,Version1,TOI_Text1,1,文章26_1 (1),,SV_Text_画面1,世,,,72263,418361,,233,233.0,233.0,233.0,1,9785.0,233.0,"彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を","彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を",2.18263,233,233.0,233.0,233.0,1,9785.0,233.0,2.18263,233,233.0,233.0,233.0,1,9785.0,233.0,292,292.0,292.0,292.0,1,9726.0,292.0,0,,,0,,,0,9726.0,10019.0,321.07,40.49,3.0,1.0,1,世,Character,,0.0,0.0,0.0,,233.0,0.0,0.0
Recording2,son,Version1,TOI_Text1,1,文章26_1 (1),,SV_Text_画面1,紀,,,72263,418361,,416,208.0,183.0,232.0,2,566.0,183.0,"彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を","彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を",2.1656,416,208.0,183.0,232.0,2,566.0,183.0,2.1656,416,208.0,183.0,232.0,2,566.0,183.0,483,241.0,228.0,255.0,2,522.0,228.0,0,,,0,,,0,522.0,749.0,144.91,46.59,4.0,1.0,1,紀,Character,,0.0,0.0,0.0,,416.0,0.0,0.0
Recording2,son,Version1,TOI_Text1,1,文章26_1 (1),,SV_Text_画面1,の,,,72263,418361,,0,,,,0,,,"彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を","彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,5.0,1.0,1,の,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording2,son,Version1,TOI_Text1,1,文章26_1 (1),,SV_Text_画面1,知,,,72263,418361,,365,365.0,365.0,365.0,1,10984.0,365.0,"彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を","彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を",2.24541,365,365.0,365.0,365.0,1,10984.0,365.0,2.24541,365,365.0,365.0,365.0,1,10984.0,365.0,384,384.0,384.0,384.0,1,10964.0,384.0,0,,,0,,,0,10964.0,,48.82,,6.0,1.0,1,知,Character,,0.0,0.0,0.0,,365.0,0.0,0.0
Recording2,son,Version1,TOI_Text1,1,文章26_1 (1),,SV_Text_画面1,識,,,72263,418361,,187,187.0,187.0,187.0,1,1096.0,187.0,"彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を","彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を",2.08271,187,187.0,187.0,187.0,1,1096.0,187.0,2.08271,187,187.0,187.0,187.0,1,1096.0,187.0,219,219.0,219.0,219.0,1,1064.0,219.0,0,,,0,,,0,1064.0,1284.0,107.16,121.27,7.0,1.0,1,識,Character,,0.0,0.0,0.0,,187.0,0.0,0.0
Recording2,son,Version1,TOI_Text1,1,文章26_1 (1),,SV_Text_画面1,人,,,72263,418361,,327,327.0,327.0,327.0,1,10382.0,327.0,"彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を","彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を",2.20259,327,327.0,327.0,327.0,1,10382.0,327.0,2.20259,327,327.0,327.0,327.0,1,10382.0,327.0,360,360.0,360.0,360.0,1,10349.0,360.0,0,,,0,,,0,10349.0,10709.0,118.17,87.12,8.0,1.0,1,人,Character,,0.0,0.0,0.0,,327.0,0.0,0.0
Recording2,son,Version1,TOI_Text1,1,文章26_1 (1),,SV_Text_画面1,は,,,72263,418361,,0,,,,0,,,"彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を","彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,9.0,1.0,1,は,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording2,son,Version1,TOI_Text1,1,文章26_1 (1),,SV_Text_画面1,、,,,72263,418361,,0,,,,0,,,"彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を","彼らが文明の証とみなしていたものは、農業による食料生産の開始、製鉄をはじめとする治金技術の発達、さまざまな技術的発明、集権的な集団組織の確立、そして文字の発明などである。,を",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,10.0,1.0,1,、,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
