Recording,Participant,Timeline,TOI,Interval,Media,SV_rest,SV_Text,AOI,AOI_rest,AOI_sentence,Duration_of_interval,Start_of_interval,Last_key_press,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_to_first_mouse_click_and_release,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade,Character_index,Word_index,Sentence_index,AOI_string,Text_unit_type,Number_of_units,First-pass_first_fixation_duration,First-pass_duration,Selective_regression-path_duration,First-pass_regression,Total_duration_of_fixations.1,Regression-path_duration,Re-reading_duration
Recording1,son,Version1,TOI_Text3,1,文章27_3,,SV_Text_画面3,それに比べて、自然言語処理に関する文献や教科書は、情報科学やプログラミングの知識をもつ読者を対象に書かれているのがほとんどであり、言語学研究者からは敷居が高いだけでなく、関心を持ちにくい内容のものが多かったと言わざるを得ない。,,Tag11,64803,896345,,4387,219.0,33.0,392.0,20,2521.0,238.0,"それに比べて、自然言語処理に関する文献や教科書は、情報科学やプログラミングの知識をもつ読者を対象に書かれているのがほとんどであり、言語学研究者からは敷居が高いだけでなく、関心を持ちにくい内容のものが多かったと言わざるを得ない。,が","それに比べて、自然言語処理に関する文献や教科書は、情報科学やプログラミングの知識をもつ読者を対象に書かれているのがほとんどであり、言語学研究者からは敷居が高いだけでなく、関心を持ちにくい内容のものが多かったと言わざるを得ない。,が",2.22505,4354,229.0,126.0,392.0,19,2521.0,238.0,2.22497,4877,542.0,33.0,1482.0,9,2521.0,503.0,5195,577.0,74.0,1512.0,9,2497.0,527.0,0,,,0,,,10,2497.0,3024.0,66.8,121.57,,,1,それに比べて、自然言語処理に関する文献や教科書は、情報科学やプログラミングの知識をもつ読者を対象に書かれているのがほとんどであり、言語学研究者からは敷居が高いだけでなく、関心を持ちにくい内容のものが多かったと言わざるを得ない。,Sentence,2.0,238.0,451.0,451.0,0.0,4387.0,451.0,0.0
Recording1,son,Version1,TOI_Text3,1,文章27_3,,SV_Text_画面3,本書は、シリーズ朝倉「言語の可能性」の中でコンピュータによる言語処理に関するものであり、言語学および関連領域に関心のある読者に自然言語処理の研究方法と現状を紹介することを目標としている。,,Tag12,64803,896345,,3082,237.0,78.0,812.0,13,4263.0,163.0,"それに比べて、自然言語処理に関する文献や教科書は、情報科学やプログラミングの知識をもつ読者を対象に書かれているのがほとんどであり、言語学研究者からは敷居が高いだけでなく、関心を持ちにくい内容のものが多かったと言わざるを得ない。,が","それに比べて、自然言語処理に関する文献や教科書は、情報科学やプログラミングの知識をもつ読者を対象に書かれているのがほとんどであり、言語学研究者からは敷居が高いだけでなく、関心を持ちにくい内容のものが多かったと言わざるを得ない。,が",2.20256,3082,237.0,78.0,812.0,13,4263.0,163.0,2.20256,3232,294.0,144.0,812.0,11,4263.0,427.0,3576,325.0,172.0,832.0,11,4213.0,477.0,0,,,0,,,1,22518.0,4690.0,41.88,56.97,,,2,本書は、シリーズ朝倉「言語の可能性」の中でコンピュータによる言語処理に関するものであり、言語学および関連領域に関心のある読者に自然言語処理の研究方法と現状を紹介することを目標としている。,Sentence,2.0,163.0,398.0,2280.0,1.0,3082.0,5311.0,4912.0
Recording1,son,Version1,TOI_Text3,1,文章27_3,,SV_Text_画面3,言語には関心があるが、コンピュータによる言語処理には詳しくない読者に対して、表面的な上辺だけの情報ではなく、自然言語処理の対象の拡がりと言語解析技術の手法をある程度の具体性をもって伝えることを目標とした。,,Tag13,64803,896345,,3047,254.0,144.0,369.0,12,30581.0,273.0,"それに比べて、自然言語処理に関する文献や教科書は、情報科学やプログラミングの知識をもつ読者を対象に書かれているのがほとんどであり、言語学研究者からは敷居が高いだけでなく、関心を持ちにくい内容のものが多かったと言わざるを得ない。,が","それに比べて、自然言語処理に関する文献や教科書は、情報科学やプログラミングの知識をもつ読者を対象に書かれているのがほとんどであり、言語学研究者からは敷居が高いだけでなく、関心を持ちにくい内容のものが多かったと言わざるを得ない。,が",2.21795,3047,254.0,144.0,369.0,12,30581.0,273.0,2.21795,3240,540.0,144.0,1722.0,6,30581.0,273.0,3457,576.0,217.0,1746.0,6,30561.0,293.0,0,,,0,,,6,30561.0,30854.0,63.32,50.84,,,3,言語には関心があるが、コンピュータによる言語処理には詳しくない読者に対して、表面的な上辺だけの情報ではなく、自然言語処理の対象の拡がりと言語解析技術の手法をある程度の具体性をもって伝えることを目標とした。,Sentence,2.0,273.0,273.0,2444.0,1.0,3047.0,2685.0,2412.0
Recording1,son,Version1,TOI_Text3,1,文章27_3,,SV_Text_画面3,大変難しい目標であり、これがどの程度成功するかは読者の評価を待つしかないが、各章には最新の文献や書籍などの参考文献が挙げられており、それらを参考にしていただきたい。,,Tag14,64803,896345,,2942,226.0,64.0,730.0,13,37961.0,730.0,"それに比べて、自然言語処理に関する文献や教科書は、情報科学やプログラミングの知識をもつ読者を対象に書かれているのがほとんどであり、言語学研究者からは敷居が高いだけでなく、関心を持ちにくい内容のものが多かったと言わざるを得ない。,が","それに比べて、自然言語処理に関する文献や教科書は、情報科学やプログラミングの知識をもつ読者を対象に書かれているのがほとんどであり、言語学研究者からは敷居が高いだけでなく、関心を持ちにくい内容のものが多かったと言わざるを得ない。,が",2.15178,2942,226.0,64.0,730.0,13,37961.0,730.0,2.15178,3172,793.0,201.0,1724.0,4,37961.0,942.0,3338,835.0,228.0,1761.0,4,37901.0,1002.0,0,,,0,,,9,37901.0,41046.0,404.74,159.63,,,4,大変難しい目標であり、これがどの程度成功するかは読者の評価を待つしかないが、各章には最新の文献や書籍などの参考文献が挙げられており、それらを参考にしていただきたい。,Sentence,1.0,730.0,2457.0,2457.0,0.0,2942.0,2457.0,0.0
Recording1,son,Version1,TOI_Text3,1,文章27_3,,SV_Text_画面3,情報科学の分野では、多くの会議の論文集や酸文のPDFがインターネット上で入手可能になっている。,,Tag15,64803,896345,,2228,223.0,100.0,390.0,10,41097.0,142.0,"それに比べて、自然言語処理に関する文献や教科書は、情報科学やプログラミングの知識をもつ読者を対象に書かれているのがほとんどであり、言語学研究者からは敷居が高いだけでなく、関心を持ちにくい内容のものが多かったと言わざるを得ない。,が","それに比べて、自然言語処理に関する文献や教科書は、情報科学やプログラミングの知識をもつ読者を対象に書かれているのがほとんどであり、言語学研究者からは敷居が高いだけでなく、関心を持ちにくい内容のものが多かったと言わざるを得ない。,が",2.17335,2228,223.0,100.0,390.0,10,41097.0,142.0,2.17335,2433,811.0,142.0,2121.0,3,41097.0,142.0,2564,855.0,193.0,2133.0,3,41046.0,193.0,0,,,0,,,7,41046.0,41238.0,159.63,72.43,,,5,情報科学の分野では、多くの会議の論文集や酸文のPDFがインターネット上で入手可能になっている。,Sentence,1.0,142.0,142.0,2228.0,1.0,2228.0,2713.0,2572.0
Recording1,son,Version1,TOI_Text3,1,文章27_3,,SV_Text_画面3,また、計算言語学と自然言語処理を対象にしたハンドブックが出版されており、個別の研究項目や概念を知るには便利である。,,Tag16,64803,896345,,4377,257.0,97.0,385.0,17,44888.0,171.0,"それに比べて、自然言語処理に関する文献や教科書は、情報科学やプログラミングの知識をもつ読者を対象に書かれているのがほとんどであり、言語学研究者からは敷居が高いだけでなく、関心を持ちにくい内容のものが多かったと言わざるを得ない。,が","それに比べて、自然言語処理に関する文献や教科書は、情報科学やプログラミングの知識をもつ読者を対象に書かれているのがほとんどであり、言語学研究者からは敷居が高いだけでなく、関心を持ちにくい内容のものが多かったと言わざるを得ない。,が",2.1627,4377,257.0,97.0,385.0,17,44888.0,171.0,2.1627,4831,2415.0,171.0,4660.0,2,44888.0,171.0,4927,2464.0,234.0,4693.0,2,44825.0,234.0,0,,,0,,,15,44825.0,45059.0,439.48,91.05,,,6,また、計算言語学と自然言語処理を対象にしたハンドブックが出版されており、個別の研究項目や概念を知るには便利である。,Sentence,1.0,171.0,4377.0,4377.0,1.0,4377.0,6448.0,2070.0
Recording1,son,Version1,TOI_Text1,1,文章27_1,,SV_Text_画面1,言,,,105397,660726,,343,343.0,343.0,343.0,1,783.0,343.0,"言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言","言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言",2.23465,343,343.0,343.0,343.0,1,783.0,343.0,2.23465,343,343.0,343.0,343.0,1,783.0,343.0,362,362.0,362.0,362.0,1,764.0,362.0,0,,,0,,,0,764.0,1127.0,59.89,83.73,1.0,1.0,1,言,Character,,0.0,0.0,0.0,,343.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章27_1,,SV_Text_画面1,語,,,105397,660726,,0,,,,0,,,"言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言","言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,2.0,1.0,1,語,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章27_1,,SV_Text_画面1,学,,,105397,660726,,0,,,,0,,,"言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言","言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,3.0,1.0,1,学,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章27_1,,SV_Text_画面1,と,,,105397,660726,,208,208.0,208.0,208.0,1,556.0,208.0,"言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言","言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言",2.26045,208,208.0,208.0,208.0,1,556.0,208.0,2.26045,208,208.0,208.0,208.0,1,556.0,208.0,257,257.0,257.0,257.0,1,507.0,257.0,0,,,0,,,0,507.0,764.0,197.72,59.89,4.0,1.0,1,と,Character,,0.0,0.0,0.0,,208.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章27_1,,SV_Text_画面1,自,,,105397,660726,,0,,,,0,,,"言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言","言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,5.0,1.0,1,自,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章27_1,,SV_Text_画面1,然,,,105397,660726,,308,308.0,308.0,308.0,1,1150.0,308.0,"言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言","言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言",2.27552,308,308.0,308.0,308.0,1,1150.0,308.0,2.27552,308,308.0,308.0,308.0,1,1150.0,308.0,332,332.0,332.0,332.0,1,1127.0,332.0,0,,,0,,,0,1127.0,,83.73,,6.0,1.0,1,然,Character,,0.0,0.0,0.0,,308.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章27_1,,SV_Text_画面1,言,,,105397,660726,,66,66.0,66.0,66.0,1,105330.0,66.0,"言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言","言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言",2.35435,0,,,,0,,,,66,66.0,66.0,66.0,1,105330.0,66.0,131,131.0,131.0,131.0,1,105266.0,131.0,0,,,0,,,0,105266.0,,220.47,,7.0,1.0,1,言,Character,,0.0,0.0,0.0,,66.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章27_1,,SV_Text_画面1,語,,,105397,660726,,0,,,,0,,,"言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言","言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,8.0,1.0,1,語,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章27_1,,SV_Text_画面1,処,,,105397,660726,,0,,,,0,,,"言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言","言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,9.0,1.0,1,処,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章27_1,,SV_Text_画面1,理,,,105397,660726,,0,,,,0,,,"言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言","言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,10.0,1.0,1,理,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章27_1,,SV_Text_画面1,は,,,105397,660726,,0,,,,0,,,"言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言","言語学と自然言語処理は、どちらも言語を扱う学問でありながら、特に、日本では研究者および研究分野としての交流が少ない。,言",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,11.0,1.0,1,は,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
